BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon,total_dosage_unit,total_records,countyfips,average_population,per_person,linear_per_person,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BA4336269,LA,LAFAYETTE,30.2057,-92.0008,508800,1861,22055,213874.42857142858,0.3,1.0661310153243515,CHAIN PHARMACY,ALBERTSONS LLC,DBA SAV-ON PHARMACY #2718,LAFAYETTE,70501,,1818 EVANGELINE THRUWAY
BE8171388,LA,LAFAYETTE,30.2107,-92.0462,1187360,2540,22055,213874.42857142858,0.8,2.488112528337192,RETAIL PHARMACY,EMPORIUM DRUG MART OF,LP DBA DRUG EMPORIUM,LAFAYETTE,70506,SHREVEPORT,505 BERTRAND
BC5276109,LA,LAFAYETTE,30.2141,-92.0472,431200,1128,22055,213874.42857142858,0.3,0.9035134643195821,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",705 BERTRAND DRIVE,LAFAYETTE,70506,DBA: CVS/PHARMACY  # 05284,
BE5276109,LA,LAFAYETTE,30.2141,-92.0472,267300,450,22055,213874.42857142858,0.2,0.5600467554319312,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",705 BERTRAND DRIVE,LAFAYETTE,70506,DBA: CVS/PHARMACY  # 05284,
BI8547107,LA,LAFAYETTE,30.245,-92.0996,583152,3355,22055,213874.42857142858,0.4,1.2219420997612926,RETAIL PHARMACY,INSTITUTIONAL PHARMACIES OF LOUISIANA,106 ABIGAYLE'S ROW,SCOTT,70583,,
AS3364318,LA,LAFAYETTE,30.2354,-92.0944,157200,498,22055,213874.42857142858,0.1,0.32932262700892695,RETAIL PHARMACY,SCOTT PHARMACY,P.O. BOX 188,SCOTT,70583,,1000 ST MARY ST
BT9281899,LA,LAFAYETTE,30.2436,-92.1008,5080,51,22055,213874.42857142858,0,0.010541932951639141,RETAIL PHARMACY,TIGER PHARMACY,"109-A, SUITE 1, PARK WEST",SCOTT,70583,,
FI0409044,LA,LAFAYETTE,30.2433,-92.0992,29100,24,22055,213874.42857142858,0,0.060877932631208255,RETAIL PHARMACY,INTRATHECAL COMPOUNDING,206-A JACOBS RUN,SCOTT,70583,"SPECIALISTS, LLC",
AT8003814,LA,LAFAYETTE,30.2105,-92.0282,3674990,2811,22055,213874.42857142858,2.5,7.701157610888671,RETAIL PHARMACY,LEMAIRES PHARMACY,2039 JOHNSTON STREET,LAFAYETTE,70503,,
BA8326616,LA,LAFAYETTE,30.2035,-92.017,1786120,2300,22055,213874.42857142858,1.2,3.742866198950798,RETAIL PHARMACY,ACADIANA PRESCRIPTION SHOP,454 HEYMANN BLVD,LAFAYETTE,70503,ACADIANA PRESCRIPTION SHOP,
AB3393446,LA,LAFAYETTE,30.2033,-92.0183,382120,928,22055,213874.42857142858,0.3,0.8006620544830603,RETAIL PHARMACY,BEGNAUD'S PHARMACY MEDICAL CTR,BEGNAUD ATISTA J ROLAND T BYR,LAFAYETTE,70503,,1164 COOLIDGE
BK9566831,LA,LAFAYETTE,30.2043,-92.0152,224800,778,22055,213874.42857142858,0.2,0.4709843080388551,RETAIL PHARMACY,KENS THRIFTY WAY PHARMACY,333 HEYMANN BLVD.,LAFAYETTE,70503,,
BL8632449,LA,LAFAYETTE,30.21,-92.0109,265550,870,22055,213874.42857142858,0.2,0.5563794781863339,RETAIL PHARMACY,LHC GROUP PHARMACEUTICAL LLC,420 W. PINHOOK RD,LAFAYETTE,70503,,
BB8637160,LA,LIVINGSTON,30.5735,-90.9573,2316790,4779,22063,121772.85714285714,2.7,8.526984083535968,RETAIL PHARMACY,"BERNARD'S FAMILY PHARMACY, LLC",34876 LA HWY 1019,DENHAM SPRINGS,70706,,
FW3123003,LA,LIVINGSTON,30.562,-90.9589,87600,401,22063,121772.85714285714,0.1,0.3223135253576254,CHAIN PHARMACY,WAL-MART PHARMACY 10-4679,34025 LA HWY 16,DENHAM SPRINGS,70706,,
FW0017170,LA,LIVINGSTON,30.5735,-90.9562,2023330,4079,22063,121772.85714285714,2.4,7.446886549452728,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",34865 LA HWY 16,DENHAM SPRINGS,70706,DBA: WALGREENS # 10400,
BC5726902,LA,LIVINGSTON,30.4872,-90.8624,2568700,3256,22063,121772.85714285714,3,9.454154293482498,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",29881 WALKER RD. SOUTH/ PO BOX 1448,WALKER,70785,DBA: CVS/PHARMACY  # 05617,
BE5726902,LA,LIVINGSTON,30.4872,-90.8624,1083900,1042,22063,121772.85714285714,1.3,3.9892567994226815,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",29881 WALKER RD. SOUTH/ PO BOX 1448,WALKER,70785,DBA: CVS/PHARMACY  # 05617,
BW9162746,LA,LIVINGSTON,30.4752,-90.865,1099850,5414,22063,121772.85714285714,1.3,4.047961752972151,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1591,WALKER,70785,,28145 WALKER SOUTH RD
FW1632860,LA,LAFOURCHE,29.7811,-90.8085,495200,1593,22057,95051.57142857143,0.7,2.334891013427042,CHAIN PHARMACY,"WALGREEN LOUISIANA CO,. INC.",1000 S ACADIA ROAD,THIBODAUX,70301,DBA: WALGREENS #12626,
FV2178879,LA,LIVINGSTON,30.3365,-90.8473,1632160,1515,22063,121772.85714285714,1.9,6.0071613657570255,RETAIL PHARMACY,VILLAGE PHARMACY,18590 LA HWY 16 SUITE 1,PORT VINCENT,70726,,
FC3620261,LA,LIVINGSTON,30.3365,-90.8473,4700,11,22063,121772.85714285714,0,0.01719498935442046,RETAIL PHARMACY,CHRIS' PHARMACY IN PORT VINCENT,18590 HWY 16 STE 2,PORT VINCENT,70726,,
BB6623284,LA,MADISON,32.4117,-91.185,888700,1959,22065,12236.714285714286,10.4,32.55019050828484,RETAIL PHARMACY,BEENE'S DRUG STORE,402 EAST DARROW ST.,TALLULAH,71282,,
FO1573395,LA,MADISON,32.412,-91.1862,563570,1567,22065,12236.714285714286,6.6,20.6416981718872,RETAIL PHARMACY,"OPIERX, INC.",501 N. CHESTNUT ST,TALLULAH,71282,DBA S & B DRUGS,
BS7961623,LA,MADISON,32.412,-91.1862,406250,928,22065,12236.714285714286,4.7,14.87955990607944,RETAIL PHARMACY,S & B DRUGS INC,501 NORTH CHESTNUT,TALLULAH,71282,,
BF5680029,LA,MOREHOUSE,32.7799,-91.888,1407900,4521,22067,28429.571428571428,7.1,22.195453620068314,RETAIL PHARMACY,FRED'S PHARMACY,2017 E. MADISON ST.,BASTROP,71220,,
BW5505651,LA,MOREHOUSE,32.7758,-91.8702,1247340,6002,22067,28429.571428571428,6.3,19.664223649814105,CHAIN PHARMACY,WAL-MART PHARMACY 10-0098,"6091 MER ROUGE RD., HWY 165",BASTROP,71220,,
FW0047274,LA,MOREHOUSE,32.7781,-91.8906,754300,2247,22067,28429.571428571428,3.8,11.891443227952283,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1930 E MADISON AVE,BASTROP,71220,DBA: WALGREENS # 10536,
BS5329811,LA,MOREHOUSE,32.7772,-91.885,389500,2872,22067,28429.571428571428,2,6.140367660259614,CHAIN PHARMACY,SUPER ONE PHARMACY #603,2211 E. MADISON AVE.,BASTROP,71220,,
BW5258288,LA,MOREHOUSE,32.7785,-91.9142,151210,503,22067,28429.571428571428,0.8,2.383723479816943,RETAIL PHARMACY,WHIT'S PHARMACY,107 E MADISON,BASTROP,71220,,
AC8762064,LA,NATCHITOCHES,31.7515,-93.0805,2112190,7110,22069,39198.57142857143,7.7,24.150461591171066,RETAIL PHARMACY,CAUSEY'S PHARMACY,407 BIENVILLE STREET,NATCHITOCHES,71457,,
BW9380344,LA,NATCHITOCHES,31.7542,-93.0818,1039000,2581,22069,39198.57142857143,3.8,11.879716482968469,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",300 KEYSER AVE,NATCHITOCHES,71457,DBA: WALGREENS # 09485,
AK2417447,LA,NATCHITOCHES,31.7528,-93.0765,563670,1847,22069,39198.57142857143,2.1,6.444841696321241,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,601 KEYSER AVENUE,NATCHITOCHES,71457,RITE AID #7344,
FM1822039,LA,NATCHITOCHES,31.7527,-93.0818,229860,716,22069,39198.57142857143,0.8,2.6280921696119814,RETAIL PHARMACY,"M&M PHARMACY, LLC",311 DIXIE PLAZA,NATCHITOCHES,71457,,
FC2434594,LA,NATCHITOCHES,31.7517,-93.0794,17220,95,22069,39198.57142857143,0.1,0.196788076386923,RETAIL PHARMACY,"CAUSEY'S LTC PHARMACY, LLC",405 BIENVILLE STREET,NATCHITOCHES,71457,DBA PILLS IN A POUCH,SUITE B
FG1746330,LA,ORLEANS,29.94,-90.0224,237770,607,22071,298219.28571428574,0.1,0.35723985318316115,RETAIL PHARMACY,GENERAL MEYER PHARMACY,3201 GENERAL MEYER AVE STE A,NEW ORLEANS,70114,,
FF3585859,LA,ORLEANS,30.0229,-90.0515,1100,7,22071,298219.28571428574,0,0.0015495362355111505,RETAIL PHARMACY,FRANKLIN AVENUE PHARMACY,6201 FRANKLIN AVENUE,NEW ORLEANS,70122,,
AD1150464,LA,ORLEANS,29.9802,-90.0835,913360,2710,22071,298219.28571428574,0.4,1.3725811352495947,RETAIL PHARMACY,DEBLANC PHARMACY,3111 GRAND ROUTE ST JOHN ST,NEW ORLEANS,70119,,
BK0695708,LA,ORLEANS,29.9658,-90.0868,640760,2059,22071,298219.28571428574,0.3,0.9628917770718393,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,2669 CANAL STREET,NEW ORLEANS,70119,RITE AID #7262,
FA1163497,LA,ORLEANS,29.9616,-90.0892,627600,2112,22071,298219.28571428574,0.3,0.9431136701253271,RETAIL PHARMACY,"AVITA DRUGS, LLC",2601 TULANE AVENUE,NEW ORLEANS,70119,,SUITE 445
FL2306276,LA,ORLEANS,29.966,-90.111,223700,713,22071,298219.28571428574,0.1,0.3360941111818368,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",3700 S. CARROLLTON AVE.,NEW ORLEANS,70118,DBA: CVS/PHARMACY  #03730,
AW3417311,LA,ORLEANS,29.9398,-90.1038,2125380,5301,22071,298219.28571428574,1,3.194120738692747,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4400 S.CLAIBORNE AVE.,NEW ORLEANS,70125,DBA: WALGREENS # 04451,
FW0524062,LA,ORLEANS,29.9567,-90.1204,1662620,4206,22071,298219.28571428574,0.8,2.498640740929217,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",2418 S. CARROLLTON AVE,NEW ORLEANS,70118,DBA: WALGREENS #05866,
BW5658438,LA,ORLEANS,29.9542,-90.0714,701260,2248,22071,298219.28571428574,0.3,1.0538169647818694,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",900 CANAL,NEW ORLEANS,70112,DBA: WALGREENS # 04305,
BW6145242,LA,ORLEANS,29.9549,-90.075,609960,1679,22071,298219.28571428574,0.3,0.9166025906012787,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",145 ELK PLACE,NEW ORLEANS,70112,DBA: WALGREENS # 04304,
FL1215614,LA,ORLEANS,29.9535,-90.0705,241800,812,22071,298219.28571428574,0.1,0.3632965227116144,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",800 - B CANAL ST,NEW ORLEANS,70112,DBA: CVS/PHARMACY  # 00763,
FW2512817,LA,ORLEANS,29.9558,-90.0763,183100,552,22071,298219.28571428574,0.1,0.27507654719791574,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1415 TULANE AVE STE 2CW07,NEW ORLEANS,70112,DBA: WALGREENS #13777,
BM9653177,LA,ORLEANS,29.9505,-90.0784,158000,463,22071,298219.28571428574,0.1,0.23735386601573794,RETAIL PHARMACY,MCLNO-OUT PATIENT PHARMACY,1400 POYDRAS ST.,NEW ORLEANS,70112,,
BF8348422,LA,OUACHITA,32.5459,-92.0762,93400,755,22073,151860.14285714287,0.1,0.27555246498309627,RETAIL PHARMACY,FRED'S PHARMACY #2381,2350 STERLINGTON ROAD,MONROE,71201,,
BB4335560,LA,OUACHITA,32.5256,-92.04,576020,4150,22073,151860.14285714287,0.5,1.6999331258866175,CHAIN PHARMACY,BROOKSHIRE PHARMACY #22,7920 DESIARD,MONROE,71203,,
BR6232829,LA,OUACHITA,32.5259,-92.0422,442660,1656,22073,151860.14285714287,0.4,1.3063410556489696,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,7836 DESIARD STREET,MONROE,71203,RITE AID #7397,
BO2691221,LA,OUACHITA,32.4957,-92.0997,424980,847,22073,151860.14285714287,0.4,1.2541611831099653,RETAIL PHARMACY,"OUCHITA PHARMACY, INC",1215 ORANGE STREET,MONROE,71202,,
BF8025567,LA,OUACHITA,32.4877,-92.1743,1029720,4114,22073,151860.14285714287,1,3.0389607373654774,RETAIL PHARMACY,FRED'S PHARMACY #3271,207 WASHINGTON ST,WEST MONROE,71292,,
BH7767974,LA,OUACHITA,32.5037,-92.1752,279480,800,22073,151860.14285714287,0.3,0.824739720755603,RETAIL PHARMACY,HEALTHCARE WAREHOUSE PHARMACY,209 EXPO CIRCLE,WEST MONROE,71292,,SUITE B
FJ2125094,LA,OUACHITA,32.5037,-92.1752,173720,618,22073,151860.14285714287,0.2,0.5126049176037312,RETAIL PHARMACY,J & B LLC DBA HEALTHCARE WAREHOUSE PHARMACY,209 EXPO CIRCLE SUITE B,WEST MONROE,71292,,
AT7828289,LA,OUACHITA,32.5827,-91.9885,186790,759,22073,151860.14285714287,0.2,0.5511790654592056,RETAIL PHARMACY,THOMPSON'S FAMILY PHARMACY,2056 HIGHWAY 139,MONROE,71203,,
BF4272364,LA,OUACHITA,32.5445,-92.0141,941500,4190,22073,151860.14285714287,0.9,2.7785926177166678,RETAIL PHARMACY,FRED'S PHARMACY #2336,522 LINCOLN ROAD,MONROE,71203,,
BN5148425,LA,OUACHITA,32.5899,-92.0661,13100,79,22073,151860.14285714287,0,0.038559039367595964,RETAIL PHARMACY,NE LA WAR VETERANS' HOME PHCY,6700 HIGHWAY 165 NORTH,MONROE,71203,,
FS1512183,LA,OUACHITA,32.6778,-92.0447,50910,200,22073,151860.14285714287,0,0.15014959257459554,RETAIL PHARMACY,STERLINGTON VILLAGE PHARMACY,10374 HWY 165 N.,STERLINGTON,71280,,SUITE C
BA6101911,LA,OUACHITA,32.6932,-92.074700000000007,376600,1369,22073,151860.14285714287,0.4,1.111374857689319,RETAIL PHARMACY,MEDIC PHARMACY,"MEDIC PHARMACY OF BASTROP, INC",STERLINGTON,71280,,601 HWY 2
FM1725641,LA,OUACHITA,32.4848,-92.0908,189550,564,22073,151860.14285714287,0.2,0.5593247921677832,RETAIL PHARMACY,"MEL'S PHARMACY OF MONROE,LLC",1734 SOUTH 9TH ST.,MONROE,71202,,
BM0695619,LA,OUACHITA,32.4848,-92.0908,167580,552,22073,151860.14285714287,0.2,0.49448362702740284,RETAIL PHARMACY,MEL'S PHARMACY,1734 SOUTH 9TH ST,MONROE,71202,,
BS0434136,LA,OUACHITA,32.4838,-92.0945,90200,231,22073,151860.14285714287,0.1,0.26610814416155704,RETAIL PHARMACY,"S&S PHARMACY ENTERPRISE, INC",809 WINNSBORO RD,MONROE,71202,,
AR2594403,LA,RAPIDES,31.406,-92.4109,2161970,5664,22079,130994.71428571429,2.4,7.396978615944305,RETAIL PHARMACY,RAY'S PHARMACY,5822 C MONROE HWY,BALL,71405,,PO BOX 747
BT2039356,LA,RICHLAND,32.472,-91.7585,947500,1320,22083,20671.14285714286,6.5,20.54362582856654,RETAIL PHARMACY,TOM'S EXPRESS DRUG,403 SPENCER STREET,RAYVILLE,71269,,
BW5592731,LA,RICHLAND,32.4629,-91.7635,907800,4760,22083,20671.14285714286,6.3,19.682848983965783,CHAIN PHARMACY,WAL-MART PHARMACY 10-1109,1806 S JULIA ST,RAYVILLE,71269,,
AY6045909,LA,RICHLAND,32.4623,-91.7482,602330,1806,22083,20671.14285714286,4.2,13.059637328545309,RETAIL PHARMACY,YANCEYS' PHARMACY,103 CHRISTIAN DRIVE,RAYVILLE,71269,,
FR2406761,LA,RICHLAND,32.4621,-91.7582,119080,438,22083,20671.14285714286,0.8,2.5817932440789284,RETAIL PHARMACY,"RAYVILLE FAMILY PHARMACY, LLC",1821 LOUISA STREET,RAYVILLE,71269,,
AT3419694,LA,SAINT CHARLES,29.9279,-90.3681,920100,1857,22089,52444.857142857145,2.5,7.863048537763157,RETAIL PHARMACY,THRIFT VILLAGE DRUGS INC,737 PAUL MAILLARD RD,LULING,70070,,P.O. BOX 26
BC5312791,LA,SAINT CHARLES,29.9191,-90.3741,615800,1691,22089,52444.857142857145,1.7,5.262508150380608,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1313 PAUL MAILLARD RD/PO BOX 50,LULING,70070,DBA: CVS/PHARMACY  # 05528,
BE5312791,LA,SAINT CHARLES,29.9191,-90.3741,269900,727,22089,52444.857142857145,0.7,2.3064551763562107,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1313 PAUL MAILLARD RD/PO BOX 50,LULING,70070,DBA: CVS/PHARMACY  # 05528,
AG9749384,LA,SAINT JAMES,30.0641,-90.6953,1012900,2636,22093,21916.714285714286,6.6,20.713500980522124,RETAIL PHARMACY,GEM DRUGS GRAMERCY INC,1635 HWY 3125,GRAMERCY,70052,,P.O. DRAWER 1511
FW0719027,LA,SAINT JAMES,30.0609,-90.699700000000007,474090,2509,22093,21916.714285714286,3.1,9.694943067173883,CHAIN PHARMACY,WINN DIXIE PHARMACY #1463,1803 HWY 3125,GRAMERCY,70052,,
BW9728809,LA,SAINT JAMES,30.0609,-90.699700000000007,182930,957,22093,21916.714285714286,1.2,3.7407786640438854,CHAIN PHARMACY,WINN DIXIE MONTGOMERY,WINN DIXIE PHARMACY # 1463,GRAMERCY,70052,,1803 LA HWY 3125
BW4687488,LA,SAINT JAMES,30.0609,-90.699700000000007,31900,170,22093,21916.714285714286,0.2,0.6522450405903757,CHAIN PHARMACY,"WINN DIXIE PHARMACY, #1463",1803 LA HWY 3125,GRAMERCY,70052,,
AH8294148,LA,SABINE,31.6315,-93.6427,672600,1665,22085,24059.571428571428,4,12.529390373744311,RETAIL PHARMACY,HENDERSON PHARMACY,1169 NORTH MAIN,ZWOLLE,71486,,PO BOX 608
BC9631373,LA,SAINT BERNARD,29.9587,-89.9928,3477850,5570,22087,29047,17.1,53.66279397843918,RETAIL PHARMACY,C & C PHARMACY LLC,7540 WEST JUDGE PEREZ DRIVE,ARABI,70032,,
AC7299971,LA,SAINT TAMMANY,30.3941,-90.0097,1309080,4052,22103,228431.14285714287,0.8,2.568371881069772,RETAIL PHARMACY,C & C DRUGS,2803 HWY 59,MANDEVILLE,70471,,
AP1855494,LA,SAINT TAMMANY,30.3826,-90.0505,1266430,2054,22103,228431.14285714287,0.8,2.4846906076890107,RETAIL PHARMACY,PONTCHARTRAIN PHARMACY INC,2045 HIGHWAY 59,MANDEVILLE,70470,,P.O.BOX 399
FW0287258,LA,TERREBONNE,29.6368,-90.7587,1408630,3762,22109,110670.71428571429,1.8,5.704543378511398,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",5831 W PARK AVE,HOUMA,70364,DBA: WALGREENS #10267,
AK3416977,LA,TERREBONNE,29.6344,-90.7566,1106950,3215,22109,110670.71428571429,1.4,4.482804586026285,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,5953 W PARK AVE #1043,HOUMA,70364,RITE AID #7282,
AM9735993,LA,SAINT BERNARD,29.9456,-89.9706,1612350,4408,22087,29047,7.9,24.87830484751647,RETAIL PHARMACY,MUMFREY'S PHARMACY,1021 WEST JUDGE PEREZ DR,CHALMETTE,70043,,
BW0680656,LA,SAINT BERNARD,29.95,-89.9625,751870,4569,22087,29047,3.7,11.601179568837097,CHAIN PHARMACY,WINN DIXIE PHARMACY #1432,3300 PARIS RD,CHALMETTE,70043,,
FL3391163,LA,SAINT BERNARD,29.9434,-89.9639,92300,209,22087,29047,0.5,1.4240766494681916,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",2600 PARIS RD,CHALMETTE,70043,DBA CVS/PHARMACY # 2597,
AG7219202,LA,ST JOHN THE BAPTIST,30.0549,-90.552,1310000,3264,22095,46774,4,12.552428480121328,RETAIL PHARMACY,GEM DRUGS INC,139 CENTRAL AVENUE,RESERVE,70084,,P.O. DRAWER K
BF8025579,LA,TENSAS,31.9213,-91.2382,266000,1624,22107,5474.857142857143,6.9,21.775660418828284,RETAIL PHARMACY,FRED'S XPRESS #3861,705 PLANK ROAD,ST JOSEPH,71366,,PO BOX 5
FL0355746,LA,TERREBONNE,29.5928,-90.6767,1642000,2281,22109,110670.71428571429,2.1,6.649641436063278,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",9407 E PARK AVE,HOUMA,70363,DBA: CVS/PHARMACY  # 05611,
BE5276008,LA,TERREBONNE,29.5928,-90.6767,657700,1128,22109,110670.71428571429,0.8,2.6634391904948034,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",9407 E PARK AVE,HOUMA,70363,DBA: CVS/PHARMACY  # 05611,
AD6260359,LA,TERREBONNE,29.5935,-90.6773,579930,902,22109,110670.71428571429,0.7,2.3484875003212182,RETAIL PHARMACY,DAVE'S VILLAGE DRUGS,1620 PROSPECT AVENUE,HOUMA,70363,MATHERNE DAVID LOUIS,PO BOX 2216
BC5276008,LA,TERREBONNE,29.5928,-90.6767,151800,310,22109,110670.71428571429,0.2,0.6146535397449402,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",9407 E PARK AVE,HOUMA,70363,DBA: CVS/PHARMACY  # 05611,
BW4725199,LA,TERREBONNE,29.588,-90.7038,2863300,6820,22109,110670.71428571429,3.7,11.595642454566557,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1511 E TUNNEL BLVD,HOUMA,70363,DBA: WALGREENS # 03432,
BE5276046,LA,TERREBONNE,29.5925,-90.7032,248900,825,22109,110670.71428571429,0.3,1.007887551778567,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",437 GRAND CAILLOU RD,HOUMA,70363,DBA: CVS/PHARMACY # 05281,
BC5276046,LA,TERREBONNE,29.5925,-90.7032,59600,194,22109,110670.71428571429,0.1,0.24126346858633682,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",437 GRAND CAILLOU RD,HOUMA,70363,DBA: CVS/PHARMACY # 05281,
BB5058513,LA,TERREBONNE,29.5984,-90.7096,83760,135,22109,110670.71428571429,0.1,0.33910624645175824,RETAIL PHARMACY,BONVILLAIN PHARMACY,7505 MAIN ST,HOUMA,70360,,
AP3422843,LA,TERREBONNE,29.5976,-90.7216,2631700,2370,22109,110670.71428571429,3.4,10.657712514432797,RETAIL PHARMACY,PEOPLES DRUG STORE,7869 MAIN ST,HOUMA,70360,,
FH0349161,LA,TERREBONNE,29.5938,-90.7139,254760,1730,22109,110670.71428571429,0.3,1.0316192851515538,RETAIL PHARMACY,HOUMA FAMILY DRUGS,606 LIBERTY STREET,HOUMA,70360,,SUITE A
AT4903262,LA,SAINT LANDRY,30.5468,-91.9622,1350700,3059,22097,85333.42857142857,2.3,7.0941099732199655,RETAIL PHARMACY,THRIFTY-WAY-PHARMACY,17695 HIGHWAY 190,PORT BARRE,70577,,P.O. BOX 550
AB2069082,LA,SAINT LANDRY,30.7173,-91.8917,1100,3,22097,85333.42857142857,0,0.005673825635675414,RETAIL PHARMACY,BENOIT'S THRIFTY WAY PHARM,9490 HWY 10,PALMETTO,71358,,P.O. BOX 216
BW5506603,LA,SAINT LANDRY,30.4915,-92.447,1504200,6516,22097,85333.42857142857,2.5,7.900330296763378,CHAIN PHARMACY,WAL-MART PHARMACY 10-0773,1538 US HIGHWAY 190,EUNICE,70535,,
AT5854179,LA,SAINT LANDRY,30.5438,-92.0763,1604600,4069,22097,85333.42857142857,2.7,8.42765616310708,RETAIL PHARMACY,THRIF-T-WAY PHARMACY,517 E. PRUDHOMME LN,OPELOUSAS,70570,,
BG6029448,LA,SAINT LANDRY,30.5485,-92.0786,949160,1846,22097,85333.42857142857,1.6,4.985121642825037,RETAIL PHARMACY,GLENN'S FAMILY PHARMACY,1615 NORTH MAIN STREET,OPELOUSAS,70570,,
BT6743822,LA,SAINT LANDRY,30.5412,-92.0797,618620,1575,22097,85333.42857142857,1,3.2490430386293414,RETAIL PHARMACY,THRIFT CLINIC PHARMACY,825 NORTH UNION STREET,OPELOUSAS,70570,,
FP1043772,LA,SAINT LANDRY,30.5433,-92.0749,96600,380,22097,85333.42857142857,0.2,0.5072636686219675,RETAIL PHARMACY,PLAZA PHARMACY,1200 HOSPITAL DR SUITE 1,OPELOUSAS,70570,,SUITE 1
FT2668258,LA,SAINT LANDRY,30.5412,-92.0797,149300,252,22097,85333.42857142857,0.2,0.7840572259557641,RETAIL PHARMACY,THRIFT CLINIC PHARMACY ON UNION LLC,825 N UNION,OPELOUSAS,70570,,
AP8439095,LA,SAINT LANDRY,30.5433,-92.0749,40500,177,22097,85333.42857142857,0.1,0.2126124624279257,RETAIL PHARMACY,PLAZA PHARMACY,1200 HOSPITAL DRIVE,OPELOUSAS,70570,,
FM1001875,LA,SAINT MARTIN,30.3383,-91.844,779880,1472,22099,51709.42857142857,2.2,6.759521324916349,RETAIL PHARMACY,MECHE'S FAMILY DRUGS,"1017 CECILIA BRIDGE HWY BREAUX BRIDGE, LA 70517",CECILIA,70521,"CECILIA RX, INC.",PO BOX 723
AT3397975,LA,SAINT MARTIN,30.3365,-91.8544,255630,721,22099,51709.42857142857,0.7,2.2155743169493176,RETAIL PHARMACY,CECILIA PHARMACY,"TAYLOR, GEORGE",CECILIA,70521,,1017 CECILIABRIDGE HWY
AC1312785,LA,SAINT MARTIN,30.2134,-91.8324,734250,1886,22099,51709.42857142857,2,6.364022417956818,RETAIL PHARMACY,MILLS CASHWAY PHARMACY,1027 MARTIN STREET,PARKS,70582,,
AP1737569,LA,SAINT MARTIN,30.134,-91.8273,526920,1419,22099,51709.42857142857,1.5,4.566985635578552,RETAIL PHARMACY,ST MARTIN PHARMACY,1117 N MAIN STREET,ST MARTINVLLE,70582,,SUITE A
BW5505764,LA,SAINT MARTIN,30.1455,-91.8214,163930,1063,22099,51709.42857142857,0.5,1.4207627945257084,CHAIN PHARMACY,WAL-MART PHARMACY 10-0415,2310 N MAIN,ST MARTINVILLE,70582,,
BC8157439,LA,VERMILION,29.9726,-92.1077,1232830,2477,22113,57033.857142857145,3.1,9.687915931887279,RETAIL PHARMACY,CASHWAY PHARMACY OF ABBEVILLE,2509 CHARITY ST,ABBEVILLE,70510,,
FT0586098,LA,VERMILION,29.9732,-92.1047,899160,2647,22113,57033.857142857145,2.3,7.065817594279351,RETAIL PHARMACY,THRIFTY WAY PHARMACY OF ABBEVILLE,2640 NORTH DRIVE,ABBEVILLE,70510,,
AK8555952,LA,VERMILION,29.978,-92.1093,437910,1228,22113,57033.857142857145,1.1,3.441149933951309,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,2250 VETERANS MEMORIAL DRIVE,ABBEVILLE,70510,RITE AID #7300,
