BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_COUNTY,BUYER_STATE,avg,linear_average,lat,lon,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BS9092711,RETAIL PHARMACY,CADDO,LA,0.1,0.006427235192335753,32.4028,-93.7968,SOUTH SHREVEPORT PHARMACY,2520 BERT KOUNS,SHREVEPORT,71118,,SUITE 103
BS9116155,RETAIL PHARMACY,JEFFERSON,LA,0,0.0017298318104201817,29.9051,-90.0925,ST MARGARET'S PHARMACY SERVICES,4000 FOURTH ST,MARRERO,70072,,SUITE B
BS9448754,CHAIN PHARMACY,SAINT LANDRY,LA,2.7,0.16618613721710956,30.5077,-92.0862,SUPER ONE PHARMACY #636,2418 SOUTH UNION,OPELOUSAS,70570,,
BS9476373,CHAIN PHARMACY,CALCASIEU,LA,0.7,0.04573583631839287,30.1992,-93.2516,SAM'S PHARMACY 10-8265,2025 SAM'S WAY,LAKE CHARLES,70601,,
BS9603590,CHAIN PHARMACY,TERREBONNE,LA,1.6,0.10003714901193238,29.6328,-90.7606,SAM'S PHARMACY 10-6521,2174 MARTIN LUTHER KING BLVD,"HOUMA, LA",70360,,
BS9722504,RETAIL PHARMACY,JEFFERSON DAVIS,LA,51.6,3.234678098925179,30.2225,-92.6624,STEWART'S DRUG STORE,403 W PLAQUEMINE STREET,JENNINGS,70546,,
BS9963857,RETAIL PHARMACY,CALCASIEU,LA,0.3,0.02063326428228974,30.2417,-93.1925,SWLA CENTER FOR HEALTH SERVICES,2000 OPELOUSAS STREET,LAKE CHARLES,70601,,
BT0454657,RETAIL PHARMACY,SAINT LANDRY,LA,5.2,0.32815274108971687,30.4992,-92.0875,THRIFTYWAY PHARMACY,2961 SOUTH UNION STREET,OPELOUSAS,70570,,
BT2039356,RETAIL PHARMACY,RICHLAND,LA,70.4,4.408769961384052,32.472,-91.7585,TOM'S EXPRESS DRUG,403 SPENCER STREET,RAYVILLE,71269,,
BT2207276,RETAIL PHARMACY,ASCENSION,LA,17.3,1.086498343329059,30.2187,-90.9212,THE MEDICINE SHOPPE,1817 SOUTH BURNSIDE AVE,GONZALES,70737,,
BT2574588,RETAIL PHARMACY,JEFFERSON DAVIS,LA,19.7,1.2359935966912086,30.2278,-92.6632,THE MEDICINE SHOPPE,802 NORTH LAKE ARTHUR AVE,JENNINGS,70546,,
BT2990869,RETAIL PHARMACY,OUACHITA,LA,0.8,0.05257120721121736,32.4847,-92.1014,THE MEDICINE SHOPPE,1510 SOUTH 2ND STREET,MONROE,71202,GRAY PHARM INC,
BT3045045,RETAIL PHARMACY,VERMILION,LA,17.9,1.1224459639543085,30.0255,-92.5134,THIBODEAUX'S PHARMACY,104 MAIN STREET,GUEYDAN,70542,,
BT3153400,RETAIL PHARMACY,JEFFERSON,LA,1,0.06313817625846085,30.0052,-90.1978,PATIO DRUGS,5208 VETERANS BLVD,METAIRIE,70006,,
BT3806378,RETAIL PHARMACY,JEFFERSON DAVIS,LA,9.9,0.6180972599401247,30.2372,-92.6613,THRIFTY WAY PHARMACY,OF JENNINGS LA,JENNINGS,70546,,"1615 JOHNSON STREET, SUITE D"
BT4308753,RETAIL PHARMACY,EVANGELINE,LA,13.6,0.8528943326303065,30.6957,-92.2702,THRIFTY WAY PHARMACY OF VILLE,1011 WEST LINCOLN ROAD,VILLE PLATTE,70586,PLATTE,PO BOX 237
BT4483258,RETAIL PHARMACY,TERREBONNE,LA,1.1,0.06749638091973181,29.5979,-90.7237,TOTAL PHARMACY SERVICES,7806 PARK AVENUE,HOUMA,70364,,
BT5148401,RETAIL PHARMACY,WINN,LA,17.9,1.1239060221914539,31.9255,-92.6438,THE MEDICINE SHOPPE,419 WEST COURT ST,WINNFIELD,71483,,P O BOX 383
BT5467813,RETAIL PHARMACY,RAPIDES,LA,2.5,0.15884492313322107,31.2759,-92.4825,THE MEDICINE SHOPPE,4730 JACKSON STREET,ALEXANDRIA,71303,,
BT5572412,RETAIL PHARMACY,EAST BATON ROUGE,LA,0.1,0.004665380593319628,30.4523,-91.1112,FRANKLIN  AVENUE PHARMACY,7521 FLORIDA BLVD,BATON ROUGE,70806,,
BT6167301,RETAIL PHARMACY,LAFAYETTE,LA,0.8,0.053184521429166576,30.2451,-92.0065,THRIFTY WAY PHARMACY,NORTHSIDE INC.,LAFAYETTE,70501,,1419 MOSS STREET
BT6484048,RETAIL PHARMACY,ORLEANS,LA,0.4,0.025911862753123405,29.945,-90.0417,THE BLESSED PLACE PHARMACY,1501-A NEWTON STREET,NEW ORLEANS,70114,,
BT6510083,CHAIN PHARMACY,JEFFERSON,LA,0.1,0.004027896800263049,30.0222,-90.2532,THE GREAT ATLANTIC & PACIFIC,SAV-A-CENTER PHARMACY,KENNER,70065,"TEA CO., INC.",1000 W. ESPLANADE AVENUE
BT6516833,RETAIL PHARMACY,LAFOURCHE,LA,6,0.37293504673861566,29.641,-90.5422,ROBICHAUXS PHARMACY,616 CRESCENT AVENUE,LOCKPORT,70374,"SYNERGY HEALTHCARE, INC",
BT6711053,RETAIL PHARMACY,WEBSTER,LA,0.2,0.015555400536191233,32.8044,-93.2917,"TOWER MEDICAL SERVICE, #2",108 MEADOWBROOK DRIVE,MINDEN,71055,,
BT6717637,RETAIL PHARMACY,SAINT TAMMANY,LA,0.5,0.03327225912410657,30.4761,-90.0853,THE MEDICINE SHOPPE,1000 BUSINESS 190,COVINGTON,70433,,
BT6743822,RETAIL PHARMACY,SAINT LANDRY,LA,4.4,0.27592660566157134,30.5412,-92.0797,THRIFT CLINIC PHARMACY,825 NORTH UNION STREET,OPELOUSAS,70570,,
BT7113626,RETAIL PHARMACY,JEFFERSON DAVIS,LA,20.5,1.283867519618822,30.077,-92.6773,THRIFTY WAY PHARMACY,202 ARTHUR AVENUE,LAKE ARTHUR,70549,,PO DRAWER AN
BT7313771,RETAIL PHARMACY,JEFFERSON DAVIS,LA,9.1,0.5691574446832911,30.2325,-92.8161,THRIFTY WAY PHARMACY,514 E. RUSSELL,WELSH,70591,,PO BOX 606
BT7364172,CHAIN PHARMACY,CADDO,LA,0.9,0.053425858958802364,32.4396,-93.7203,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,SHREVEPORT,71105,TARGET STORE T-1347,7110 YOUREE DRIVE
BT7427809,RETAIL PHARMACY,CALCASIEU,LA,1,0.059574950272396565,30.3007,-93.2112,THE DRUG STORE LLC,857 SAM HOUSTON JONES PARKWAY,LAKE CHARLES,70611,,
BT7511137,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.5,0.033372190917700745,30.3844,-91.0604,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,BATON ROUGE,70809,TARGET STORE T-1369,6885 SIEGEN LANE
BT7528978,RETAIL PHARMACY,VERMILION,LA,6.8,0.427381456675038,29.9984,-92.2857,THRIFTY WAY PHARMACY,100 N CUSHING AVE.,KAPLAN,70548,,
BT7565534,RETAIL PHARMACY,OUACHITA,LA,0,7.874940432538032e-4,32.4952,-92.127,TRI-CARE INC,707 COLEMAN AVENUE,WEST MONROE,71292,,
BT7656397,CHAIN PHARMACY,CALCASIEU,LA,0.9,0.05383180800117299,30.2001,-93.2462,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,LAKE CHARLES,70601,TARGET STORE T-1399,1720 PRIEN LAKE ROAD WEST
BT7670563,RETAIL PHARMACY,ORLEANS,LA,0.2,0.009421685282964902,30.0372,-89.9113,TIEN'S PHARMACY,4623 ALCEE FORTIER BLVD,NEW ORLEANS,70129,,
BT7780720,RETAIL PHARMACY,LAFAYETTE,LA,2,0.12610601374123848,30.1482,-91.9637,"TOWNE PHARMACY, LLC",103 E. MAIN ST,BROUSSARD,70518,,
BT7831527,CHAIN PHARMACY,JEFFERSON,LA,0.1,0.006943406699156464,29.8901,-90.0531,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,HARVEY,70058,TARGET STORE T-1451,1731 MANHATTAN BOULEVARD
BT7832024,CHAIN PHARMACY,TERREBONNE,LA,4.8,0.3037720772850485,29.6106,-90.7572,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,HOUMA,70360,TARGET STORE T-1450,1727 MARTIN LUTHER KING JR BLVD
BT7832290,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.01220017404076452,30.0034,-90.1842,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,METAIRIE,70006,TARGET STORE T-1449,4500 VETERANS BLVD
BT7836096,CHAIN PHARMACY,OUACHITA,LA,1.2,0.07709597996205056,32.5001,-92.0701,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,MONROE,71203,TARGET STORE T-1469,4103 PECANLAND MALL ROAD
BT7982502,CHAIN PHARMACY,LAFAYETTE,LA,0.4,0.02728645979407993,30.1608,-92.0492,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,LAFAYETTE,70508,TARGET STORE T-1473,4313 AMBASSADOR CAFFERY PKWY
BT8085501,RETAIL PHARMACY,LAFAYETTE,LA,0,3.316942239245125e-4,30.1687,-92.0646,THE COMPOUNDING CTR PHARMACY,3810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,70503,,SUITE 200
BT8133756,RETAIL PHARMACY,ORLEANS,LA,0.3,0.016685114218983683,29.9256,-90.0923,TOURO INFIRMARY,OUTPATIENT PHARMACY,NEW ORLEANS,70115,,1401 FOUCHER STREET
BT8171732,CHAIN PHARMACY,SAINT TAMMANY,LA,0.8,0.05291696515005914,30.3081,-89.8291,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,SLIDELL,70460,TARGET STORE T-1498,61121 AIRPORT ROAD
BT8225802,RETAIL PHARMACY,ORLEANS,LA,0.8,0.05125709184893513,29.9486,-90.1315,TERSCO,DBA: CASTELLON PHARMACY,NEW ORLEANS,70118,,8232 OAK STREET
BT8668165,CHAIN PHARMACY,SAINT TAMMANY,LA,0.6,0.03979518392472233,30.4422,-90.1399,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,COVINGTON,70433,TARGET STORE T-1876,69320 HIGHWAY 21
BT8832481,CHAIN PHARMACY,SAINT TAMMANY,LA,0.9,0.05445965316093597,30.2863,-89.7794,THE GREAT ATLANTIC AND,SAV-A-CENTER PHARMACY #083,SLIDELL,70460,"PACIFIC TEA CO, INC.",110 GAUSE BLVD WEST
BT8834699,CHAIN PHARMACY,JEFFERSON,LA,0.1,0.004544787805131694,29.8821,-90.0194,THE GREAT ATLANTIC AND,SAV-A-CENTER PHARMACY #084,GRETNA,70056,"PACIFIC TEA CO, INC.",2851 BELLE CHASE HWY
BT8865858,CHAIN PHARMACY,SAINT TAMMANY,LA,0.7,0.04234633504548456,30.4418,-90.0804,THE GREAT ATLANTIC AND,SAV-A-CENTER PHARMACY #082,COVINGTON,70433,"PACIFIC TEA CO, INC.",50 PARK PL
BT9040356,RETAIL PHARMACY,LAFAYETTE,LA,0,1.9752704924064771e-4,30.2338,-92.0955,"THE COMPOUNDING PHARMACY OF, SCOTT","5900 CAMECON ST, SUITE A",SCOTT,70583,,
BT9226146,RETAIL PHARMACY,ASCENSION,LA,3,0.18811394194115225,30.3278,-90.9795,THE WELLNESS CORNER,17733 OLD JEFFERSON HIGHWAY,PRAIRIEVILLE,70769,,
BT9281899,RETAIL PHARMACY,LAFAYETTE,LA,0,3.3220471130124073e-4,30.2436,-92.1008,TIGER PHARMACY,"109-A, SUITE 1, PARK WEST",SCOTT,70583,,
BT9283526,RETAIL PHARMACY,LINCOLN,LA,10.7,0.6685086473131165,32.5223,-92.6388,AMYS PRESCRIPTION SHOPPE PHARMACY,104 WEST LINE AVENUE,RUSTON,71270,& FAMILY VITAL CARE,
BT9322176,RETAIL PHARMACY,SAINT TAMMANY,LA,1.6,0.10047653516245833,30.2907,-89.7701,THE MEDICINE SHOPPE #25,999 ROBERT BLVD.,SLIDELL,70458,,
BT9468302,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.5,0.028459411803422475,30.4408,-91.0217,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,BATON ROUGE,70816,TARGET STORE T-2089,2001 MILLERVILLE RD
BT9515985,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,2.7034390119140214e-4,30.3655,-91.0775,TRIEL - REGIONS PHARMACY,9270 SIEGEN LANE,BATON ROUGE,70810,,SUITE 803
BT9631854,RETAIL PHARMACY,LAFAYETTE,LA,0,0.002060246239470645,30.2338,-92.0955,THE COMPOUNDING PHARMACY,5900 CAMERON ST SUITE 100A,SCOTT,70583,,PO BOX 809
BT9840237,RETAIL PHARMACY,LAFOURCHE,LA,0.4,0.025666854164664663,29.8059,-90.817,THE MEDICINE CABINET,402 NORTH CANAL BLVD,THIBODAUX,70301,,SUITE D
BU1722378,RETAIL PHARMACY,ORLEANS,LA,1.4,0.08648027023785677,29.9214,-90.1186,UPTOWN DELIVERY PHARMACY,741 NASHVILLE AVE,NEW ORLEANS,70115,,
BU3022617,RETAIL PHARMACY,ORLEANS,LA,0,1.2700824866914497e-4,30.027,-90.0678,"UNIVERSITY OF NEW ORLEANS, STUDENT HEALTH PHARMACY",2000 LAKESHORE DRIVE,NEW ORLEANS,70148,,"HUMAN PERFORM CENTER,  RM 209"
BV1315844,RETAIL PHARMACY,LA SALLE,LA,103.5,6.482025039899962,31.6908,-92.1444,TRIANGLE PHARMACY LLC,PO BOX 1508,JENA,71342,,3148 WEST OAK ST
BV2940763,RETAIL PHARMACY,OUACHITA,LA,0,6.222666140560778e-5,32.5684,-92.065,"VITAL CARE OF NE LA, INC",504 FINKS HIDEWAY ROAD,MONROE,71203,,SUITE 4
BV3375828,RETAIL PHARMACY,DE SOTO,LA,148.6,9.30510506198788,32.0373,-93.7052,VALENTINE PHARMACY,PO BOX 1619,MANSFIELD,71052,,116 JEFFERSON STREET
BV3696183,RETAIL PHARMACY,EVANGELINE,LA,23.2,1.4514246011074534,30.6802,-92.2654,VILLE PLATTE CLINIC PHARMACY,505 JACK MILLER ROAD,VILLE PLATTE,70586,,P.O. BOX 636
BV5907095,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,8.905203778120156e-4,30.4033,-91.082,HIGHER GROUNDS PHCY MINISTRY,4983 BLUBONNET BLVD.; STE B,BATON ROUGE,70879,,
BV9391703,RETAIL PHARMACY,RAPIDES,LA,3.3,0.20769086714082977,31.1484,-92.4975,"VAN MOL FAMILY PHARMACY, LLC",9374 HWY 165 S,WOODWORTH,71485,,
BW0355126,CHAIN PHARMACY,ORLEANS,LA,2,0.12679800598322627,29.9362,-90.0783,"WALGREEN LOUISIANA CO., INC.",1801 SAINT CHARLES AVE,NEW ORLEANS,70130,DBA: WALGREENS # 05040,
BW0680656,CHAIN PHARMACY,SAINT BERNARD,LA,59.8,3.7471781402387725,29.95,-89.9625,WINN DIXIE PHARMACY #1432,3300 PARIS RD,CHALMETTE,70043,,
BW0691952,CHAIN PHARMACY,ORLEANS,LA,0.7,0.045768536392265365,29.9209,-90.1166,"WALGREEN LOUISIANA CO., INC.",5518 MAGAZINE STREET,NEW ORLEANS,70115,DBA: WALGREENS #15199,
BW0911859,CHAIN PHARMACY,JEFFERSON,LA,0.5,0.03441385635625149,29.9583,-90.2184,"WALGREEN LOUISIANA CO., INC.",9705 JEFFERSON HWY,RIVER RIDGE,70123,DBA: WALGREENS # 13658,
BW1091216,CHAIN PHARMACY,JEFFERSON,LA,0.3,0.02059711381461155,29.9877,-90.1401,"WALGREEN LOUISIANA CO., INC.",1503 METAIRIE RD,METAIRIE,70005,DBA: WALGREENS # 01799,
BW1110333,CHAIN PHARMACY,JEFFERSON,LA,0,0.0011190488067043093,30.0293,-90.2396,WINN-DIXIE PHARMACY #1406,4041 WILLIAMS BLVD,KENNER,70065,,
BW1235325,CHAIN PHARMACY,JEFFERSON,LA,0.3,0.019525397847504112,29.8764,-90.048,"WALGREEN LOUISIANA CO., INC.",1556 LAPALCO BLVD.,HARVEY,70058,DBA: WALGREENS # 03156,
BW2131249,CHAIN PHARMACY,ORLEANS,LA,1.2,0.07725073907775802,29.9689,-90.0577,"WALGREEN LOUISIANA CO., INC.",1100 ELYSIAN FIELDS,NEW ORLEANS,70117,DBA: WALGREENS # 02262,
BW2191423,CHAIN PHARMACY,JEFFERSON,LA,0.9,0.054264685569336474,30.0203,-90.257,"WALGREEN LOUISIANA CO., INC.",821 W ESPLANADE,KENNER,70065,DBA: WALGREENS # 05472,
BW2831382,CHAIN PHARMACY,ORLEANS,LA,1,0.061812960785543,29.924,-90.087,"WALGREEN LOUISIANA CO., INC.",3227 MAGAZINE ST,NEW ORLEANS,70115,DBA: WALGREENS # 02640,
BW3550185,CHAIN PHARMACY,CALCASIEU,LA,5.4,0.33912184507549814,30.2281,-93.3602,"WALGREEN LOUISIANA CO., INC.",1021 BEGLIS PKWY,SULPHUR,70663,DBA: WALGREENS # 02920,
BW3568283,CHAIN PHARMACY,CALCASIEU,LA,1.4,0.08533265804199078,30.2526,-93.1802,"WALGREEN LOUISIANA CO., INC.",1106 N MARTIN L KING,LAKE CHARLES,70601,DBA: WALGREENS # 02919,
BW3601273,CHAIN PHARMACY,JEFFERSON,LA,0,2.347689029268267e-5,29.9413,-90.2127,WINN-DIXIE PHARMACY,STORE 1404,RIVER RIDGE,70123,,8601 JEFFERSON HIGHWAY
BW3620627,CHAIN PHARMACY,EAST BATON ROUGE,LA,1.5,0.09688766082239714,30.4439,-91.1532,"WALGREEN LOUISIANA CO., INC.",3550 GOVERNMENT ST,BATON ROUGE,70806,DBA: WALGREENS # 02995,
BW3620639,CHAIN PHARMACY,EAST BATON ROUGE,LA,1.6,0.10220451851727906,30.4106,-91.0509,"WALGREEN LOUISIANA CO., INC.",4747 S SHERWOOD FOREST,BATON ROUGE,70816,DBA: WALGREENS # 02980,
BW3630414,CHAIN PHARMACY,JEFFERSON,LA,0.9,0.05398949994319687,29.9013,-90.0298,"WALGREEN LOUISIANA CO., INC.",2001 CAROL SUE AVE,GRETNA,70056,DBA: WALGREENS #15200,
BW3791591,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.9,0.05419903740666868,30.499,-91.1525,"WALGREEN LOUISIANA CO., INC.",5450 PLANK ROAD,BATON ROUGE,70805,DBA: WALGREENS # 02982,
BW3791616,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.6,0.035996437842011376,30.4595,-91.0589,"WALGREEN LOUISIANA CO., INC.",11297 FLORIDA BLVD,BATON ROUGE,70815,DBA: WALGREENS # 02996,
BW3792074,CHAIN PHARMACY,JEFFERSON,LA,1.2,0.07362729009508917,29.9761,-90.1789,"WALGREEN LOUISIANA CO., INC.",4501 AIRLINE DR.,METAIRIE,70001,DBA: WALGREENS #15571,
BW3817648,CHAIN PHARMACY,LIVINGSTON,LA,16.6,1.0373199094991767,30.4826,-90.9557,"WALGREEN LOUISIANA CO., INC.",101 FLORIDA AVE. SE,DENHAM SPRINGS,70726,DBA: WALGREENS # 03180,
BW3827500,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.5,0.03443491212040564,30.4083,-91.0168,"WALGREEN LOUISIANA CO., INC.",14444 COURSEY BLVD.,BATON ROUGE,70817,DBA: WALGREENS # 03085,
BW3865067,CHAIN PHARMACY,EAST BATON ROUGE,LA,0,5.699744980168002e-4,30.4477,-91.033,"WINN DIXIE PHARMACY, #1467",13555 OLD HAMMOND HIGHWAY,BATON ROUGE,70816,,
BW3951248,CHAIN PHARMACY,TANGIPAHOA,LA,0.7,0.04390658731122115,30.728,-90.5206,"WINN-DIXIE PHARMACY, #1449",804 WEST OAK ST,AMITE,70422,,
BW3988411,CHAIN PHARMACY,CALCASIEU,LA,2.5,0.15409142335352782,30.1765,-93.233,"WALGREEN LOUISIANA CO., INC.",4460 LAKE ST,LAKE CHARLES,70605,DBA: WALGREENS # 02997,
BW4014647,CHAIN PHARMACY,SAINT LANDRY,LA,1.8,0.1099252969389147,30.4971,-92.4345,WINN-DIXIE PHARMACY #1570,1800 W. LAUREL ST.,EUNICE,70535,,
BW4056847,CHAIN PHARMACY,VERMILION,LA,2.6,0.16228019019338508,29.978,-92.1099,"WINN DIXIE PHARMACY, #1558",2210 VETERANS MEMORIAL DRIVE,ABBEVILLE,70510,,
BW4161345,CHAIN PHARMACY,ORLEANS,LA,1.4,0.08587844014944672,29.9824,-90.0718,"WALGREEN LOUISIANA CO., INC.",1826 N BROAD ST,NEW ORLEANS,70119,DBA: WALGREENS # 03139,
BW4162208,CHAIN PHARMACY,POINTE COUPEE,LA,8.5,0.5326391413126085,30.6825,-91.4647,"WINN DIXIE PHARMACY, #1572",420 HOSPITAL RD,NEW ROADS,70760,,
BW4289220,RETAIL PHARMACY,WINN,LA,5.7,0.3586007129094797,31.9262,-92.6509,"WINN PHARMACY, INC",P.O. BOX 386,WINNFIELD,71483,INTERSECTION HWY 167 & 84 WEST,911 WEST COURT ST.
BW4297102,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.4,0.02524900246607392,30.4302,-91.1094,"WALGREEN LOUISIANA CO., INC.",7620 JEFFERSON HIGHWAY,BATON ROUGE,70809,DBA: WALGREENS # 03399,
BW4375209,CHAIN PHARMACY,JEFFERSON,LA,0,0.002431864219188199,29.9089,-90.2056,"WINN-DIXIE PHARMACY, #1418",3001 HIGHWAY 90,AVONDALE,70094,,
BW4411954,CHAIN PHARMACY,WASHINGTON,LA,4.1,0.2596853501374894,30.8461,-90.1591,WINN-DIXIE PHARMACY #1501,731 WASHINGTON STREET,FRANKLINTON,70438,,
BW4422274,CHAIN PHARMACY,EAST BATON ROUGE,LA,1.5,0.09274236935362239,30.4014,-91.1063,"WALGREEN LOUISIANA CO., INC.",5112 ESSEN LANE,BATON ROUGE,70809,DBA: WALGREENS # 03047,
BW4596752,CHAIN PHARMACY,ORLEANS,LA,0.9,0.058991975601656546,30.0227,-90.0606,"WALGREEN LOUISIANA CO., INC.",6201 ELYSIAN FIELDS AVE,NEW ORLEANS,70122,DBA: WALGREENS # 03558,
BW4687488,CHAIN PHARMACY,SAINT JAMES,LA,14.5,0.9092354207311587,30.0609,-90.699700000000007,"WINN DIXIE PHARMACY, #1463",1803 LA HWY 3125,GRAMERCY,70052,,
BW4725199,CHAIN PHARMACY,TERREBONNE,LA,14,0.8741390189631391,29.588,-90.7038,"WALGREEN LOUISIANA CO., INC.",1511 E TUNNEL BLVD,HOUMA,70363,DBA: WALGREENS # 03432,
BW4764987,CHAIN PHARMACY,JEFFERSON,LA,0,4.566190114142735e-4,29.9946,-90.2398,WINN-DIXIE PHARMACY #1412,"WINN-DIXIE LA., INC",KENNER,70062,,2104 WILLIAMS BLVD
BW4788420,CHAIN PHARMACY,JEFFERSON,LA,0,1.0733784662498192e-4,29.8737,-90.1109,WINN-DIXIE PHARMACY #1416,5969 LAPALCO BLVD,MARRERO,70072,,
BW4818831,CHAIN PHARMACY,JEFFERSON,LA,0,1.7960291520207675e-4,29.8701,-90.0812,"WINN DIXIE PHARMACY, #1425",WINN DIXIE LA INC,HARVEY,70058,,3645 LAPALCO BLVD
BW4861159,CHAIN PHARMACY,LAFAYETTE,LA,0.1,0.00687548470876609,30.2114,-92.0777,"WINN-DIXIE PHARMACY, #1561","WINN DIXIE LA., INC",LAFAYETTE,70506,,2240 AMBASSADOR CAFFERY PKWY
BW4861161,CHAIN PHARMACY,SAINT TAMMANY,LA,0.3,0.019054374183047288,30.2896,-89.7205,"WINN DIXIE PHARMACY, #1502","WINN DIXIE LA, INC",SLIDELL,70461,,2985 GAUSE BLVD
BW4902309,CHAIN PHARMACY,SAINT TAMMANY,LA,0.1,0.004700561022253021,30.2618,-89.7837,WINN DIXIE PHARMACY #1504,WINN DIXIE LA. INC.,SLIDELL,70458,,3030 PONTCHARTRAIN
BW4923620,CHAIN PHARMACY,IBERIA,LA,1,0.060778819086039666,29.9961,-91.803,"WINN DIXIE PHARMACY, #1456",WINN DIXIE LA INC,NEW IBERIA,70560,,1104 EAST MAIN ST
BW5219123,CHAIN PHARMACY,LAFOURCHE,LA,15.9,0.9969328298579256,29.7998,-90.8187,"WALGREEN LOUISIANA CO., INC.",195 N. CANAL BLVD,THIBODAUX,70301,DBA: WALGREENS # 04140,
BW5258288,RETAIL PHARMACY,MOREHOUSE,LA,6.9,0.43401765668638953,32.7785,-91.9142,WHIT'S PHARMACY,107 E MADISON,BASTROP,71220,,
BW5329633,CHAIN PHARMACY,LA SALLE,LA,149.9,9.389228742572893,31.6924,-92.1407,WAL-MART PHARMACY 10-0498,3670 WEST OAK STREET,JENA,71342,,
BW5391595,CHAIN PHARMACY,ACADIA,LA,1.1,0.07055238540919259,30.2304,-92.3823,"WINN DIXIE PHARMACY, #1490",2004 N. PARKERSON,CROWLEY,70526,,
BW5439725,CHAIN PHARMACY,CALCASIEU,LA,2.6,0.16122561157650214,30.269,-93.1805,WAL-MART PHARMACY 10-0521,2500 N MARTIN LUTHER KING HWY,LAKE CHARLES,70601,,
BW5456290,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.5,0.03331519038916356,30.3688,-91.0749,"WALGREEN LOUISIANA CO., INC.",12881 PERKINS RD.,BATON ROUGE,70810,DBA: WALGREENS # 03610,
BW5457848,CHAIN PHARMACY,SAINT MARY,LA,3.1,0.195727058023938,29.8137,-91.5146,"WINN DIXIE PHARMACY, #1559",204 NORTHWEST BLVD,FRANKLIN,70538,,
BW5505637,CHAIN PHARMACY,RAPIDES,LA,7.7,0.48090844808189764,31.3669,-92.4065,WAL-MART PHARMACY 10-0075,3636 MONROE HIGHWAY,PINEVILLE,71360,,
BW5505649,CHAIN PHARMACY,WEBSTER,LA,46.7,2.926254566342734,32.628,-93.2513,WAL-MART PHARMACY 10-0087,1379 HOMER ROAD,MINDEN,71055,,
BW5505651,CHAIN PHARMACY,MOREHOUSE,LA,57.1,3.5767404491889287,32.7758,-91.8702,WAL-MART PHARMACY 10-0098,"6091 MER ROUGE RD., HWY 165",BASTROP,71220,,
BW5505663,CHAIN PHARMACY,JACKSON,LA,225.5,14.127757182178833,32.2277,-92.7062,WAL-MART PHARMACY 10-0149,184 OLD WINFIELD RD.,JONESBORO,71251,,
BW5505687,CHAIN PHARMACY,OUACHITA,LA,3.1,0.19366308452565054,32.5079,-92.1545,WAL-MART PHARMACY 10-0307,1025 GLENWOOD DRIVE,WEST MONROE,71291,,
BW5505699,CHAIN PHARMACY,VERMILION,LA,10.8,0.6780981452110176,29.971,-92.0954,WAL-MART PHARMACY 10-0309,3005 VETERANS MEMORIAL DRIVE,ABBEVILLE,70510,,
BW5505702,CHAIN PHARMACY,ACADIA,LA,9.3,0.582065466835791,30.2331,-92.3649,WAL-MART PHARMACY 10-0310,729 ODDFELLOWS ROAD,CROWLEY,70526,,
BW5505714,CHAIN PHARMACY,SAINT MARY,LA,7.3,0.4592269463905941,29.8141,-91.5131,WAL-MART PHARMACY 10-0311,200 NORTHWEST BLVD,FRANKLIN,70538,,
BW5505726,CHAIN PHARMACY,EVANGELINE,LA,24.6,1.5404943945463698,30.6872,-92.261,WAL-MART PHARMACY 10-0312,891 E LA SALLE ST,VILLE PLATTE,70586,,
BW5505738,CHAIN PHARMACY,BOSSIER,LA,10.6,0.6663484163450191,32.5482,-93.7064,WAL-MART PHARMACY 10-0376,2536 AIRLINE DRIVE,BOSSIER CITY,71111,,
BW5505740,CHAIN PHARMACY,JEFFERSON DAVIS,LA,35.6,2.2290488383506766,30.2445,-92.6591,WAL-MART PHARMACY 10-0386,303 INTERSTATE DRIVE,JENNINGS,70546,,
